@RELATION FingerPrint
@attribute typePoint0 numeric
@attribute gradienPoint0 numeric
@attribute distancePoint0 numeric
@attribute typePoint1 numeric
@attribute gradienPoint1 numeric
@attribute distancePoint1 numeric
@attribute typePoint2 numeric
@attribute gradienPoint2 numeric
@attribute distancePoint2 numeric
@attribute typePoint3 numeric
@attribute gradienPoint3 numeric
@attribute distancePoint3 numeric
@attribute typePoint4 numeric
@attribute gradienPoint4 numeric
@attribute distancePoint4 numeric
@attribute typePoint5 numeric
@attribute gradienPoint5 numeric
@attribute distancePoint5 numeric
@attribute typePoint6 numeric
@attribute gradienPoint6 numeric
@attribute distancePoint6 numeric
@attribute typePoint7 numeric
@attribute gradienPoint7 numeric
@attribute distancePoint7 numeric
@attribute typePoint8 numeric
@attribute gradienPoint8 numeric
@attribute distancePoint8 numeric
@attribute typePoint9 numeric
@attribute gradienPoint9 numeric
@attribute distancePoint9 numeric
@attribute typePoint10 numeric
@attribute gradienPoint10 numeric
@attribute distancePoint10 numeric
@attribute typePoint11 numeric
@attribute gradienPoint11 numeric
@attribute distancePoint11 numeric
@attribute typePoint12 numeric
@attribute gradienPoint12 numeric
@attribute distancePoint12 numeric
@attribute typePoint13 numeric
@attribute gradienPoint13 numeric
@attribute distancePoint13 numeric
@attribute typePoint14 numeric
@attribute gradienPoint14 numeric
@attribute distancePoint14 numeric
@attribute typePoint15 numeric
@attribute gradienPoint15 numeric
@attribute distancePoint15 numeric
@attribute typePoint16 numeric
@attribute gradienPoint16 numeric
@attribute distancePoint16 numeric
@attribute typePoint17 numeric
@attribute gradienPoint17 numeric
@attribute distancePoint17 numeric
@attribute typePoint18 numeric
@attribute gradienPoint18 numeric
@attribute distancePoint18 numeric
@attribute typePoint19 numeric
@attribute gradienPoint19 numeric
@attribute distancePoint19 numeric
@attribute class {+1, -1}

@data
1,1.5490259052838844,41.773197148410844,1,1.5270652161802474,40.36087214122113,1,1.55746990721569,39.05124837953327,1,1.5573954631304514,38.600518131237564,1,1.5554378679406085,36.89173349139343,1,1.5569081929664816,34.132096331752024,1,1.543645922803006,34.058772731852805,1,1.4488583709019178,27.65863337187866,1,0.18004515186035547,23.323807579381203,1,1.5590207512034084,23.08679276123039,2,1.4227127826027794,23.0,2,1.526309448779796,23.0,1,1.5245930407713668,22.825424421026653,1,1.570071072719554,22.02271554554524,1,1.5493539191065429,21.93171219946131,1,1.5288690239859368,21.540659228538015,1,1.5244406903198853,20.8806130178211,1,0.00328117314264975,20.518284528683193,1,1.5549188547796418,20.248456731316587,1,1.5226456828931147,20.248456731316587,-1
2,0.0,74.81310045707235,1,1.549188354997479,41.773197148410844,1,1.5281412012100444,40.36087214122113,1,1.557363213584873,39.05124837953327,1,1.5573017875111441,38.600518131237564,1,1.5553485939857543,36.89173349139343,1,1.5569004042766557,34.132096331752024,1,1.5439541024340904,34.058772731852805,1,1.4462960849543292,27.65863337187866,1,0.18038338353860842,23.323807579381203,1,1.5589684402697814,23.08679276123039,2,1.525663595131041,23.0,2,1.4227882512459433,23.0,1,1.5237495620187873,22.825424421026653,1,1.5700906998443867,22.02271554554524,1,1.5494071252988584,21.93171219946131,1,1.527725996491657,21.540659228538015,1,1.523401004273802,20.8806130178211,1,0.0033036921671041595,20.518284528683193,1,1.522283411283346,20.248456731316587,-1
2,0.0,51.03920062069938,2,0.0,47.80167361086848,1,1.5558163918435244,32.69556544854363,1,1.557052414082793,31.064449134018133,1,1.5392507393145245,27.51363298439521,1,1.5414393403109496,26.419689627245813,1,1.5463108441220126,26.248809496813376,1,1.5704260955336204,25.495097567963924,1,1.5255513223863582,25.079872407968907,2,1.56992767027959,24.73863375370596,1,1.5496274358930124,24.041630560342615,1,1.5450155848383942,22.825424421026653,1,1.569605865535333,22.80350850198276,1,1.569178403010177,21.93171219946131,1,1.5117493071031123,21.587033144922902,1,1.5559432061804435,20.12461179749811,1,1.5498503956911676,19.6468827043885,1,1.566843471873698,19.6468827043885,1,0.0017875277837747095,19.0,1,0.0031301995861279085,18.601075237738275,-1
2,0.0,58.249463516842795,2,1.5706744141805025,37.57658845611187,1,1.5418687182065371,27.16615541441225,1,1.568468420773265,26.92582403567252,1,1.5688959136881995,26.832815729997478,2,1.5596468914184611,26.1725046566048,1,1.5685056824672985,26.019223662515376,1,1.5686154941605581,25.495097567963924,1,1.5685448759195952,25.019992006393608,1,1.5696897578559545,25.0,1,1.568235226029693,24.758836806279895,1,1.5576822034442435,24.698178070456937,1,1.5695632777351691,24.331050121192877,1,1.5703508501765222,24.20743687382041,1,1.568945551508973,24.166091947189145,1,1.570118285592032,23.345235059857504,1,0.024617818693057496,23.194827009486403,1,1.5589169724992324,22.847319317591726,1,1.5700826752927053,22.80350850198276,1,1.569907927061121,22.20360331117452,-1
1,1.5490259052838844,41.773197148410844,1,1.5270652161802474,40.36087214122113,1,1.55746990721569,39.05124837953327,1,1.5573954631304514,38.600518131237564,1,1.5554378679406085,36.89173349139343,1,1.5569081929664816,34.132096331752024,1,1.543645922803006,34.058772731852805,1,1.4488583709019178,27.65863337187866,1,0.18004515186035547,23.323807579381203,1,1.5590207512034084,23.08679276123039,2,1.4227127826027794,23.0,2,1.526309448779796,23.0,1,1.5245930407713668,22.825424421026653,1,1.570071072719554,22.02271554554524,1,1.5493539191065429,21.93171219946131,1,1.5288690239859368,21.540659228538015,1,1.5244406903198853,20.8806130178211,1,0.00328117314264975,20.518284528683193,1,1.5549188547796418,20.248456731316587,1,1.5226456828931147,20.248456731316587,-1
2,0.0,74.81310045707235,1,1.549188354997479,41.773197148410844,1,1.5281412012100444,40.36087214122113,1,1.557363213584873,39.05124837953327,1,1.5573017875111441,38.600518131237564,1,1.5553485939857543,36.89173349139343,1,1.5569004042766557,34.132096331752024,1,1.5439541024340904,34.058772731852805,1,1.4462960849543292,27.65863337187866,1,0.18038338353860842,23.323807579381203,1,1.5589684402697814,23.08679276123039,2,1.525663595131041,23.0,2,1.4227882512459433,23.0,1,1.5237495620187873,22.825424421026653,1,1.5700906998443867,22.02271554554524,1,1.5494071252988584,21.93171219946131,1,1.527725996491657,21.540659228538015,1,1.523401004273802,20.8806130178211,1,0.0033036921671041595,20.518284528683193,1,1.522283411283346,20.248456731316587,-1
2,0.0,51.03920062069938,2,0.0,47.80167361086848,1,1.5558163918435244,32.69556544854363,1,1.557052414082793,31.064449134018133,1,1.5392507393145245,27.51363298439521,1,1.5414393403109496,26.419689627245813,1,1.5463108441220126,26.248809496813376,1,1.5704260955336204,25.495097567963924,1,1.5255513223863582,25.079872407968907,2,1.56992767027959,24.73863375370596,1,1.5496274358930124,24.041630560342615,1,1.5450155848383942,22.825424421026653,1,1.569605865535333,22.80350850198276,1,1.569178403010177,21.93171219946131,1,1.5117493071031123,21.587033144922902,1,1.5559432061804435,20.12461179749811,1,1.5498503956911676,19.6468827043885,1,1.566843471873698,19.6468827043885,1,0.0017875277837747095,19.0,1,0.0031301995861279085,18.601075237738275,-1
2,0.0,58.249463516842795,2,1.5706744141805025,37.57658845611187,1,1.5418687182065371,27.16615541441225,1,1.568468420773265,26.92582403567252,1,1.5688959136881995,26.832815729997478,2,1.5596468914184611,26.1725046566048,1,1.5685056824672985,26.019223662515376,1,1.5686154941605581,25.495097567963924,1,1.5685448759195952,25.019992006393608,1,1.5696897578559545,25.0,1,1.568235226029693,24.758836806279895,1,1.5576822034442435,24.698178070456937,1,1.5695632777351691,24.331050121192877,1,1.5703508501765222,24.20743687382041,1,1.568945551508973,24.166091947189145,1,1.570118285592032,23.345235059857504,1,0.024617818693057496,23.194827009486403,1,1.5589169724992324,22.847319317591726,1,1.5700826752927053,22.80350850198276,1,1.569907927061121,22.20360331117452,-1
1,1.5490259052838844,41.773197148410844,1,1.5270652161802474,40.36087214122113,1,1.55746990721569,39.05124837953327,1,1.5573954631304514,38.600518131237564,1,1.5554378679406085,36.89173349139343,1,1.5569081929664816,34.132096331752024,1,1.543645922803006,34.058772731852805,1,1.4488583709019178,27.65863337187866,1,0.18004515186035547,23.323807579381203,1,1.5590207512034084,23.08679276123039,2,1.4227127826027794,23.0,2,1.526309448779796,23.0,1,1.5245930407713668,22.825424421026653,1,1.570071072719554,22.02271554554524,1,1.5493539191065429,21.93171219946131,1,1.5288690239859368,21.540659228538015,1,1.5244406903198853,20.8806130178211,1,0.00328117314264975,20.518284528683193,1,1.5549188547796418,20.248456731316587,1,1.5226456828931147,20.248456731316587,-1
2,0.0,74.81310045707235,1,1.549188354997479,41.773197148410844,1,1.5281412012100444,40.36087214122113,1,1.557363213584873,39.05124837953327,1,1.5573017875111441,38.600518131237564,1,1.5553485939857543,36.89173349139343,1,1.5569004042766557,34.132096331752024,1,1.5439541024340904,34.058772731852805,1,1.4462960849543292,27.65863337187866,1,0.18038338353860842,23.323807579381203,1,1.5589684402697814,23.08679276123039,2,1.525663595131041,23.0,2,1.4227882512459433,23.0,1,1.5237495620187873,22.825424421026653,1,1.5700906998443867,22.02271554554524,1,1.5494071252988584,21.93171219946131,1,1.527725996491657,21.540659228538015,1,1.523401004273802,20.8806130178211,1,0.0033036921671041595,20.518284528683193,1,1.522283411283346,20.248456731316587,-1
1,1.5490259052838844,41.773197148410844,1,1.5270652161802474,40.36087214122113,1,1.55746990721569,39.05124837953327,1,1.5573954631304514,38.600518131237564,1,1.5554378679406085,36.89173349139343,1,1.5569081929664816,34.132096331752024,1,1.543645922803006,34.058772731852805,1,1.4488583709019178,27.65863337187866,1,0.18004515186035547,23.323807579381203,1,1.5590207512034084,23.08679276123039,2,1.4227127826027794,23.0,2,1.526309448779796,23.0,1,1.5245930407713668,22.825424421026653,1,1.570071072719554,22.02271554554524,1,1.5493539191065429,21.93171219946131,1,1.5288690239859368,21.540659228538015,1,1.5244406903198853,20.8806130178211,1,0.00328117314264975,20.518284528683193,1,1.5549188547796418,20.248456731316587,1,1.5226456828931147,20.248456731316587,-1
2,0.0,74.81310045707235,1,1.549188354997479,41.773197148410844,1,1.5281412012100444,40.36087214122113,1,1.557363213584873,39.05124837953327,1,1.5573017875111441,38.600518131237564,1,1.5553485939857543,36.89173349139343,1,1.5569004042766557,34.132096331752024,1,1.5439541024340904,34.058772731852805,1,1.4462960849543292,27.65863337187866,1,0.18038338353860842,23.323807579381203,1,1.5589684402697814,23.08679276123039,2,1.525663595131041,23.0,2,1.4227882512459433,23.0,1,1.5237495620187873,22.825424421026653,1,1.5700906998443867,22.02271554554524,1,1.5494071252988584,21.93171219946131,1,1.527725996491657,21.540659228538015,1,1.523401004273802,20.8806130178211,1,0.0033036921671041595,20.518284528683193,1,1.522283411283346,20.248456731316587,-1
2,0.0,51.03920062069938,2,0.0,47.80167361086848,1,1.5558163918435244,32.69556544854363,1,1.557052414082793,31.064449134018133,1,1.5392507393145245,27.51363298439521,1,1.5414393403109496,26.419689627245813,1,1.5463108441220126,26.248809496813376,1,1.5704260955336204,25.495097567963924,1,1.5255513223863582,25.079872407968907,2,1.56992767027959,24.73863375370596,1,1.5496274358930124,24.041630560342615,1,1.5450155848383942,22.825424421026653,1,1.569605865535333,22.80350850198276,1,1.569178403010177,21.93171219946131,1,1.5117493071031123,21.587033144922902,1,1.5559432061804435,20.12461179749811,1,1.5498503956911676,19.6468827043885,1,1.566843471873698,19.6468827043885,1,0.0017875277837747095,19.0,1,0.0031301995861279085,18.601075237738275,-1
2,0.0,58.249463516842795,2,1.5706744141805025,37.57658845611187,1,1.5418687182065371,27.16615541441225,1,1.568468420773265,26.92582403567252,1,1.5688959136881995,26.832815729997478,2,1.5596468914184611,26.1725046566048,1,1.5685056824672985,26.019223662515376,1,1.5686154941605581,25.495097567963924,1,1.5685448759195952,25.019992006393608,1,1.5696897578559545,25.0,1,1.568235226029693,24.758836806279895,1,1.5576822034442435,24.698178070456937,1,1.5695632777351691,24.331050121192877,1,1.5703508501765222,24.20743687382041,1,1.568945551508973,24.166091947189145,1,1.570118285592032,23.345235059857504,1,0.024617818693057496,23.194827009486403,1,1.5589169724992324,22.847319317591726,1,1.5700826752927053,22.80350850198276,1,1.569907927061121,22.20360331117452,-1
1,1.5490259052838844,41.773197148410844,1,1.5270652161802474,40.36087214122113,1,1.55746990721569,39.05124837953327,1,1.5573954631304514,38.600518131237564,1,1.5554378679406085,36.89173349139343,1,1.5569081929664816,34.132096331752024,1,1.543645922803006,34.058772731852805,1,1.4488583709019178,27.65863337187866,1,0.18004515186035547,23.323807579381203,1,1.5590207512034084,23.08679276123039,2,1.4227127826027794,23.0,2,1.526309448779796,23.0,1,1.5245930407713668,22.825424421026653,1,1.570071072719554,22.02271554554524,1,1.5493539191065429,21.93171219946131,1,1.5288690239859368,21.540659228538015,1,1.5244406903198853,20.8806130178211,1,0.00328117314264975,20.518284528683193,1,1.5549188547796418,20.248456731316587,1,1.5226456828931147,20.248456731316587,-1
2,0.0,74.81310045707235,1,1.549188354997479,41.773197148410844,1,1.5281412012100444,40.36087214122113,1,1.557363213584873,39.05124837953327,1,1.5573017875111441,38.600518131237564,1,1.5553485939857543,36.89173349139343,1,1.5569004042766557,34.132096331752024,1,1.5439541024340904,34.058772731852805,1,1.4462960849543292,27.65863337187866,1,0.18038338353860842,23.323807579381203,1,1.5589684402697814,23.08679276123039,2,1.525663595131041,23.0,2,1.4227882512459433,23.0,1,1.5237495620187873,22.825424421026653,1,1.5700906998443867,22.02271554554524,1,1.5494071252988584,21.93171219946131,1,1.527725996491657,21.540659228538015,1,1.523401004273802,20.8806130178211,1,0.0033036921671041595,20.518284528683193,1,1.522283411283346,20.248456731316587,-1
2,0.0,51.03920062069938,2,0.0,47.80167361086848,1,1.5558163918435244,32.69556544854363,1,1.557052414082793,31.064449134018133,1,1.5392507393145245,27.51363298439521,1,1.5414393403109496,26.419689627245813,1,1.5463108441220126,26.248809496813376,1,1.5704260955336204,25.495097567963924,1,1.5255513223863582,25.079872407968907,2,1.56992767027959,24.73863375370596,1,1.5496274358930124,24.041630560342615,1,1.5450155848383942,22.825424421026653,1,1.569605865535333,22.80350850198276,1,1.569178403010177,21.93171219946131,1,1.5117493071031123,21.587033144922902,1,1.5559432061804435,20.12461179749811,1,1.5498503956911676,19.6468827043885,1,1.566843471873698,19.6468827043885,1,0.0017875277837747095,19.0,1,0.0031301995861279085,18.601075237738275,-1
2,0.0,58.249463516842795,2,1.5706744141805025,37.57658845611187,1,1.5418687182065371,27.16615541441225,1,1.568468420773265,26.92582403567252,1,1.5688959136881995,26.832815729997478,2,1.5596468914184611,26.1725046566048,1,1.5685056824672985,26.019223662515376,1,1.5686154941605581,25.495097567963924,1,1.5685448759195952,25.019992006393608,1,1.5696897578559545,25.0,1,1.568235226029693,24.758836806279895,1,1.5576822034442435,24.698178070456937,1,1.5695632777351691,24.331050121192877,1,1.5703508501765222,24.20743687382041,1,1.568945551508973,24.166091947189145,1,1.570118285592032,23.345235059857504,1,0.024617818693057496,23.194827009486403,1,1.5589169724992324,22.847319317591726,1,1.5700826752927053,22.80350850198276,1,1.569907927061121,22.20360331117452,-1
