2,0.0,51.03920062069938,2,0.0,47.80167361086848,1,1.5558163918435244,32.69556544854363,1,1.557052414082793,31.064449134018133,1,1.5392507393145245,27.51363298439521,1,1.5414393403109496,26.419689627245813,1,1.5463108441220126,26.248809496813376,1,1.5704260955336204,25.495097567963924,1,1.5255513223863582,25.079872407968907,2,1.56992767027959,24.73863375370596,1,1.5496274358930124,24.041630560342615,1,1.5450155848383942,22.825424421026653,1,1.569605865535333,22.80350850198276,1,1.569178403010177,21.93171219946131,1,1.5117493071031123,21.587033144922902,1,1.5559432061804435,20.12461179749811,1,1.5498503956911676,19.6468827043885,1,1.566843471873698,19.6468827043885,1,0.0017875277837747095,19.0,1,0.0031301995861279085,18.601075237738275,+1
2,0.0,58.249463516842795,2,1.5706744141805025,37.57658845611187,1,1.5418687182065371,27.16615541441225,1,1.568468420773265,26.92582403567252,1,1.5688959136881995,26.832815729997478,2,1.5596468914184611,26.1725046566048,1,1.5685056824672985,26.019223662515376,1,1.5686154941605581,25.495097567963924,1,1.5685448759195952,25.019992006393608,1,1.5696897578559545,25.0,1,1.568235226029693,24.758836806279895,1,1.5576822034442435,24.698178070456937,1,1.5695632777351691,24.331050121192877,1,1.5703508501765222,24.20743687382041,1,1.568945551508973,24.166091947189145,1,1.570118285592032,23.345235059857504,1,0.024617818693057496,23.194827009486403,1,1.5589169724992324,22.847319317591726,1,1.5700826752927053,22.80350850198276,1,1.569907927061121,22.20360331117452,+1
1,0.0014360011808697518,25.079872407968907,1,1.570034131966004,23.769728648009426,1,0.0017075580206403213,22.47220505424423,1,1.5701770866111626,22.135943621178654,2,1.1552573014517336,22.02271554554524,1,1.547806184318792,21.587033144922902,1,0.002236008364823487,20.0,1,0.0032791495831585873,19.924858845171276,1,1.5476492688864314,19.4164878389476,1,1.4990222679849927,19.235384061671343,1,1.521153729241425,19.0,1,1.567014077315705,18.681541692269406,1,1.5681475321726421,17.46424919657298,1,1.1934014605202716,17.11724276862369,1,1.5704816210868007,17.029386365926403,1,1.547468771098708,16.401219466856727,1,0.07816730799717775,16.0,1,1.5476331713690787,15.811388300841896,1,1.5700897672099665,15.556349186104045,1,1.5691558114781616,15.297058540778355,+1
1,1.5698965708710988,25.317977802344327,1,1.5698585854763891,24.73863375370596,1,1.5681194586877834,21.213203435596427,1,1.570452889178362,20.808652046684813,1,1.5688875946288854,20.615528128088304,2,0.1554510012346385,20.615528128088304,1,1.56472872589737,20.12461179749811,1,1.552858290943265,19.4164878389476,1,1.5632245854023818,18.867962264113206,1,1.5532216635321179,17.4928556845359,1,1.5694408943530125,17.11724276862369,1,1.5700852538981007,17.0,1,0.0025583295195513007,16.1245154965971,2,0.7038041328350648,15.811388300841896,2,0.005711915046515254,15.811388300841896,1,1.5677007372226148,15.811388300841896,2,0.017643711179372645,15.652475842498529,1,1.4810686040152934,15.652475842498529,1,1.5694517620024853,15.297058540778355,1,0.08337497803421151,15.132745950421556,+1
2,0.0,50.695167422546305,1,1.5453896823131106,27.65863337187866,1,1.5504136292590212,21.633307652783937,1,1.5533944537932043,21.400934559032695,2,1.5697693232149699,20.8806130178211,1,1.5004478131731318,20.615528128088304,1,1.535581743101105,20.396078054371138,1,1.5702659812524227,18.681541692269406,1,1.5482834115079531,18.384776310850235,1,0.0012589383968653254,18.24828759089466,1,1.487544865050445,17.88854381999832,2,1.5702036994692867,17.88854381999832,1,0.006196955927501251,16.278820596099706,1,1.5704396371537084,16.278820596099706,2,0.08558689937326437,15.652475842498529,2,0.24630392506532006,15.132745950421556,1,0.08912357981502864,15.033296378372908,1,0.0023108622982092727,14.422205101855956,1,0.22328948246679123,14.422205101855956,2,1.5684341322461846,14.317821063276353,+1
2,0.0,59.90826320300064,2,1.5603816571208795,42.720018726587654,1,1.5605980251228797,25.059928172283335,1,1.5702451958104833,24.08318915758459,1,1.559455439093373,23.769728648009426,1,1.5698527746447632,21.213203435596427,1,1.5665272443748794,21.02379604162864,1,1.5701364942520688,20.8806130178211,1,1.5704188389445177,18.601075237738275,1,1.5545864238397424,18.027756377319946,1,0.00682119160149359,17.88854381999832,1,1.5678543325505918,17.46424919657298,1,1.5698357134690843,17.204650534085253,1,0.003017356573608412,17.029386365926403,1,1.5668673230785213,17.0,1,1.5686801792848948,16.401219466856727,1,1.5670270713527352,15.811388300841896,1,0.001867523081302079,15.620499351813308,1,1.5646470702777289,14.7648230602334,2,0.4369932782734421,14.7648230602334,+1
2,0.0,51.62363799656123,1,1.569574587656214,36.345563690772494,1,1.5696738400837513,35.6931365951495,1,1.5663354360463104,29.410882339705484,1,1.5588777405971515,27.018512172212592,1,1.5658773432133435,26.248809496813376,1,1.5595576318799502,25.079872407968907,1,1.5666135341473142,24.08318915758459,1,1.5194528787338284,23.769728648009426,1,1.5692350111848934,23.430749027719962,1,1.528541558356196,23.021728866442675,1,1.5693636516206821,22.360679774997898,1,1.5230066491820755,21.95449840010015,1,1.5695136231055142,21.93171219946131,1,1.5687356029691877,21.2602916254693,1,0.5200616868208574,21.095023109728988,1,1.56124191557201,21.02379604162864,1,1.5106502280991,20.615528128088304,1,1.5233536386999071,20.615528128088304,1,1.52010995861285,20.248456731316587,+1
2,0.0,42.5440947723653,2,0.0,41.86884283091664,1,1.5578008405485213,22.135943621178654,2,1.5682408117741018,21.93171219946131,1,1.5577358125341494,20.808652046684813,1,1.5522959185423655,19.72308292331602,1,1.5542898948801447,18.439088914585774,1,0.5639558380129093,18.24828759089466,1,1.5177684887771425,17.72004514666935,1,0.01335821694257149,17.46424919657298,1,1.5125568722892184,17.11724276862369,1,0.0053302575954896686,16.0312195418814,1,1.570764128485443,16.0,1,0.021872463673704035,15.811388300841896,1,1.276360697523958,15.524174696260024,1,1.5660655658930351,15.524174696260024,1,1.569400975857914,15.264337522473747,1,1.5441925933087592,15.231546211727817,1,1.5695071304514514,15.132745950421556,1,1.5690138945977306,15.0,+1
2,0.0,52.15361924162119,2,0.0,47.92702786528704,2,1.556617591251171,28.160255680657446,1,1.5671720625911765,26.476404589747453,1,1.5335816923691419,26.019223662515376,1,1.5316243278552777,25.96150997149434,1,1.5497523318285054,23.345235059857504,2,1.527339439170058,22.847319317591726,1,1.569692053416509,22.80350850198276,1,1.5697597655539888,22.135943621178654,1,1.568814346758735,21.93171219946131,1,1.5702599999097062,21.540659228538015,1,1.568353652429935,21.2602916254693,1,0.04925940136251835,21.095023109728988,1,1.5528356142296256,21.0,1,1.5054534879860122,20.0,1,1.517498884830633,18.439088914585774,1,1.539804650990525,18.110770276274835,1,1.4810473436952152,16.1245154965971,1,1.569219749621103,15.811388300841896,+1
2,0.0,46.52956049652737,2,1.5225674041516961,33.37663853655727,1,1.5164062911007503,29.832867780352597,1,1.524439838906303,29.068883707497267,2,1.5677993544185402,27.892651361962706,1,1.508245267699219,26.40075756488817,2,1.5695817004429675,26.30589287593181,1,1.5281444213213302,25.942243542145693,2,1.563112932650333,25.495097567963924,2,0.0013974972985432924,24.351591323771842,1,1.4947568259527413,24.166091947189145,1,1.568301435824465,24.08318915758459,1,1.4563524136307806,23.706539182259394,1,1.5677679828983508,23.600847442411894,1,0.2892486990419097,22.627416997969522,1,1.4470977456756178,22.47220505424423,1,1.5701528872238397,22.360679774997898,1,1.570155499736428,21.840329667841555,1,1.5706354614160074,19.79898987322333,1,1.539255084830456,19.026297590440446,+1
